fecha,tipo_dia,demanda_gwh,gen_hidraulica_gwh,gen_termica_total_gwh,gen_vapor_bunker_gwh,gen_turbinas_gas_gwh,gen_turbinas_diesel_gwh,gen_motores_bunker_gwh,gen_motores_diesel_gwh,gen_turbinas_nafta_gwh,gen_otros_gwh,total_generacion_gwh,total_importacion_gwh,total_exportacion_gwh,total_perdidas_transporte_gwh,pct_hidro,pct_termica,balance_gwh,dependencia_importacion,excedente_exportacion,intensidad_energetica,temperatura_media_c,temperatura_max_c,temperatura_min_c,humedad_relativa_pct,precipitacion_mm,viento_max_kmh,dia_semana,dia_semana_sin,dia_semana_cos,dia_del_anio_sin,dia_del_anio_cos,flag_covid,flag_racionamiento,caudal_paute_m3s,caudal_coca_m3s,caudal_pastaza_m3s,caudal_napo_m3s,caudal_ponderado,oni_mensual,precip_embalses,poblacion
2009-08-31,Laboral,39.852115874,30.7994,15.382300000000003,7.7205,2.629,1.8678,2.3834,0.2733,0.0,0.5083,46.1817,0.1137,0.0812,3.1971,0.6669,0.3330821515881833,3.1649841259999993,0.0028530480127952063,0.002037532969559989,2.7615245518373695e-06,20.52,24.7,17.49,82.23,2.86,11.59,0,0.0,1.0,-0.861693,-0.50743,0,0,97.86,179.3,225.99,1087.93,216.71,0.58,2.15,14431201
2009-09-01,Laboral,41.309263223,24.412,19.8737,9.6754,3.1238,2.7595,3.4709,0.2848,0.0,0.5593,44.2857,3.7039,0.0188,2.3466,0.5512,0.4487611125035847,4.3149367769999944,0.08966269817026797,0.00045510373541430324,2.862352363662014e-06,20.81,25.8,17.7,80.37,2.75,11.04,1,0.781831,0.62349,-0.870294,-0.492533,0,0,96.27,173.18,223.39,987.55,205.78,0.71,3.05,14431928
2009-09-02,Laboral,41.70300851299999,24.4378,19.394500000000004,9.6607,3.119,2.0616,3.4082,0.4703,0.0,0.6747,43.8324,4.6933,0.0178,2.2516,0.5575,0.44246949744937547,4.553291487000006,0.11254104121857221,0.0004268277190229871,2.8894897378895286e-06,21.0,25.66,18.11,80.29,1.36,11.73,2,0.974928,-0.222521,-0.878637,-0.477489,0,0,94.72,164.2,220.31,930.11,197.01,0.71,6.75,14432655
2009-09-03,Laboral,41.829143483,24.5335,19.26,9.673,3.1312,1.9341,3.4751,0.3593,0.0,0.6873,43.7934,4.8203,0.0188,2.244,0.5602,0.43979229746948173,4.521756516999993,0.11523783655668308,0.0004494474051958679,2.8980833101347973e-06,21.06,25.54,17.96,79.46,1.22,11.65,3,0.433884,-0.900969,-0.886721,-0.462305,0,0,93.41,157.85,217.78,945.24,194.91,0.71,5.699999999999999,14433382
2009-09-04,Laboral,41.10432398,25.4538,20.501299999999997,9.6711,3.1384,3.2026,3.3861,0.4334,0.0,0.6697,45.955,2.0772,0.0541,2.3846,0.5539,0.4461168534435861,4.489176020000001,0.05053482940166336,0.0013161632344646582,2.8477216002733522e-06,20.74,24.56,18.21,80.72,4.49,10.88,4,-0.433884,-0.900969,-0.894542,-0.446983,0,0,92.54,156.76,216.27,949.6,194.29,0.71,3.1750000000000003,14434109
2009-09-05,Sábado,37.089413589,23.065,18.101799999999997,9.6655,3.1244,1.0352,3.4042,0.2079,0.0,0.6646,41.1668,2.3986,0.0556,2.1436,0.5603,0.43971841386748534,4.2767864110000025,0.06467074477314945,0.0014990800506074831,2.569437823124558e-06,20.75,24.75,17.94,77.79,1.4,11.26,5,-0.974928,-0.222521,-0.902099,-0.43153,0,0,91.68,158.96,215.27,906.82,191.39,0.71,1.725,14434836
2009-09-06,Domingo,34.142075090999995,18.6702,17.743299999999998,9.6659,3.1085,0.8705,3.3263,0.1117,0.0,0.6604,36.4136,3.9572,0.0235,2.1068,0.5127,0.4872712393171781,4.098424909000009,0.1159039100421619,0.0006883002845423038,2.3651363712658798e-06,20.81,25.53,17.52,76.2,0.71,11.49,6,-0.781831,0.62349,-0.909388,-0.415948,0,0,90.41,156.76,212.3,848.18,185.24,0.71,0.85,14435563
2009-09-07,Laboral,40.322108269000005,20.9609,21.2969,9.6857,3.1184,4.3313,3.1397,0.3993,0.0,0.6225,42.2578,4.6731,0.0156,2.4317,0.496,0.5039755974045028,4.161491730999997,0.11589423769274289,0.0003868845323247499,2.7931073890175387e-06,20.99,26.22,17.82,76.06,1.07,11.86,0,0.0,1.0,-0.916409,-0.400244,0,0,89.16,149.66,208.41,768.13,175.51,0.71,0.45,14436290
2009-09-08,Laboral,41.29639836,19.9156,21.513399999999997,9.6655,3.1199,4.3384,3.3513,0.4103,0.0,0.628,41.429,6.4816,0.0127,2.2119,0.4807,0.5192835936179969,4.389601640000002,0.15695315469152696,0.00030753287222019137,2.8604522914948424e-06,20.9,25.84,17.39,76.41,2.13,12.48,1,0.781831,0.62349,-0.923158,-0.384421,0,0,87.92,141.56,204.12,721.77,167.93,0.71,2.2,14437017
2009-09-09,Laboral,42.2490011,25.1484,21.701299999999996,9.67,3.1165,4.5632,3.2305,0.4346,0.0,0.6865,46.8497,2.3327,0.0526,2.5292,0.5368,0.4632110771253604,4.351598900000003,0.055213139701899366,0.0012449998492390392,2.9262882829893644e-06,20.85,26.1,17.61,77.96,3.14,12.14,2,0.974928,-0.222521,-0.929634,-0.368484,0,0,86.9,137.04,201.77,800.68,171.53,0.71,9.1,14437744
2009-09-10,Laboral,41.612870281000006,26.6028,20.5478,9.094,3.1133,4.0025,3.262,0.4076,0.0,0.6684,47.1507,1.6129,0.0649,2.7478,0.5642,0.43578992464586946,4.338029718999996,0.03875964308899002,0.001559613637842056,2.8820828937496225e-06,20.63,25.07,17.74,79.89,1.93,10.78,3,0.433884,-0.900969,-0.935835,-0.352439,0,0,86.3,138.32,202.7,934.41,182.01,0.71,4.7,14438471
2009-09-11,Laboral,41.400392201,24.2349,20.151999999999997,8.0113,3.0779,4.6868,3.3527,0.4314,0.0,0.5919,44.3868,4.2566,0.0274,2.8396,0.546,0.4540088494777726,4.376007798999997,0.10281545110331548,0.0006618294789810752,2.867222417824037e-06,20.59,25.25,17.73,76.61,0.8,11.81,4,-0.433884,-0.900969,-0.941759,-0.336289,0,0,86.3,141.56,203.64,915.22,181.88,0.71,3.9,14439198
2009-09-12,Sábado,36.961992908,19.5328,19.2009,7.7674,3.0906,4.0695,3.2047,0.4204,0.0,0.6483,38.7337,4.8549,0.0226,2.3307,0.5043,0.49571561714992374,4.273307092000003,0.13134843708465763,0.0006114388922765171,2.5597080946057545e-06,20.29,24.92,17.09,77.27,2.97,11.38,5,-0.974928,-0.222521,-0.947404,-0.320039,0,0,85.5,137.68,201.77,848.18,174.76,0.71,3.225,14439925
2009-09-13,Domingo,33.356814867,15.5572,18.639499999999998,8.2126,3.0923,3.347,3.36,0.0082,0.0,0.6194,34.1967,5.0509,0.0158,1.8874,0.4549,0.545067214087909,3.9875851330000027,0.15142033255090168,0.0004736663276454189,2.3099244318746825e-06,20.91,25.68,17.56,76.33,2.61,12.34,6,-0.781831,0.62349,-0.952769,-0.303695,0,0,84.51,131.13,198.07,769.9,165.51,0.71,0.75,14440652
2009-09-14,Laboral,40.892343733,21.9962,18.789199999999997,8.1462,3.1029,3.7783,2.9199,0.3315,0.0,0.5104,40.7853,6.0025,0.0,2.1338,0.5393,0.4606855901513535,3.761656267,0.14678786912269842,0.0,2.831609345132483e-06,20.62,25.4,17.67,77.78,3.09,13.35,0,0.0,1.0,-0.957852,-0.287261,0,0,83.33,124.03,195.34,695.63,156.36,0.71,1.575,14441379
2009-09-15,Laboral,41.776753328,23.4221,19.371100000000002,6.5348,3.0902,5.3688,3.3468,0.3992,0.0,0.6313,42.793,5.2958,0.0,1.9349,0.5473,0.4526698291776693,4.377146672000001,0.12676427865088788,0.0,2.8927050755616944e-06,20.75,25.65,17.52,77.38,4.18,12.63,1,0.781831,0.62349,-0.962652,-0.270742,0,0,82.18,119.78,192.2,656.66,150.96,0.71,3.425,14442106
2009-09-16,Laboral,41.85125614,22.174,19.5146,6.547,3.0856,5.6065,3.1885,0.4218,0.0,0.6652,41.6885,6.6201,0.0,2.1819,0.5319,0.46810511292082957,4.275443860000001,0.15818163206032745,0.0,2.8977179297164204e-06,20.57,25.58,17.37,78.92,4.07,12.22,2,0.974928,-0.222521,-0.967167,-0.254143,0,0,81.99,124.31,193.54,690.83,155.33,0.71,13.675,14442833
2009-09-17,Laboral,40.991426756,21.9372,19.8362,6.5552,3.0907,5.9818,3.1077,0.4073,0.0,0.6935,41.7734,5.8766,0.0,2.4501,0.5251,0.47485241804593353,4.208473244000003,0.14336168474886835,0.0,2.838041781666016e-06,20.13,24.1,17.51,80.28,3.26,10.78,3,0.433884,-0.900969,-0.971395,-0.237468,0,0,83.14,134.52,199.45,811.83,169.51,0.71,8.25,14443560
2009-09-18,Laboral,40.998336651,19.0167,22.3649,7.8339,3.0637,7.0221,3.337,0.4384,0.0,0.6698,41.3816,6.1926,0.0007,2.1299,0.4595,0.5404551781468092,4.445263348999993,0.15104515221470466,1.7073863409600693e-05,2.8383773218435775e-06,20.21,24.55,17.46,78.55,1.71,12.08,4,-0.433884,-0.900969,-0.975336,-0.220724,0,0,83.14,140.25,202.7,821.24,172.73,0.71,2.35,14444287
2009-09-19,Sábado,37.997711452,16.2522,22.835800000000003,9.6746,3.0653,5.9143,3.2021,0.3749,0.0,0.6046,39.088,5.2044,0.0,2.1132,0.4158,0.5842151043798609,4.1814885480000035,0.13696614351562658,0.0,2.6305070699135354e-06,20.85,25.78,17.68,77.29,1.84,11.29,5,-0.974928,-0.222521,-0.978989,-0.203914,0,0,81.99,139.28,201.77,784.24,168.94,0.71,4.375,14445014
2009-09-20,Domingo,35.239058711000006,14.3619,21.678300000000004,9.6687,3.0366,5.0916,2.9982,0.2604,0.0,0.6228,36.0401,5.2626,0.0,2.1822,0.3985,0.6015049902747218,3.881441288999996,0.14933997083064138,0.0,2.439408176499911e-06,20.94,26.2,17.4,76.12,1.76,12.86,6,-0.781831,0.62349,-0.982352,-0.187043,0,0,80.85,136.09,199.45,769.9,165.9,0.71,3.3,14445741
2009-09-21,Laboral,40.805323298,18.4774,22.774700000000003,9.6612,3.0325,6.1738,3.0561,0.3377,0.0,0.5134,41.252,6.0816,0.0,2.6211,0.4479,0.5520871715310773,3.9071767020000063,0.1490393779161181,0.0,2.824588217549092e-06,20.88,25.92,17.57,78.46,4.02,12.22,0,0.0,1.0,-0.985424,-0.170118,0,0,79.72,131.74,196.7,733.51,160.7,0.71,2.45,14446468
2009-09-22,Laboral,42.175751062,17.0234,22.878,9.6249,3.0437,6.1766,3.051,0.4253,0.0,0.5565,39.9014,8.0069,0.0,1.6997,0.4266,0.5733633406346644,4.032848938000001,0.1898460560484043,0.0,2.919303988165453e-06,20.87,26.52,17.2,76.07,5.09,12.73,1,0.781831,0.62349,-0.988204,-0.153142,0,0,79.17,131.13,196.24,782.43,163.9,0.71,11.275,14447194
2009-09-23,Laboral,42.348924635,19.2188,22.8368,9.6404,3.0544,5.9604,3.241,0.3522,0.0,0.5884,42.0556,6.0248,0.0052,1.5447,0.457,0.5430144855857484,4.1815753649999925,0.14226571399219662,0.00012278942251351454,2.9311431475158262e-06,20.77,26.0,17.45,76.01,1.44,12.84,2,0.974928,-0.222521,-0.990692,-0.13612,0,0,79.17,130.22,197.15,800.68,165.04,0.71,1.95,14447921
2009-09-24,Laboral,42.13752763,20.3844,21.952800000000003,9.6617,3.0509,4.9509,3.3089,0.3409,0.0,0.6395,42.3372,5.5962,0.0657,1.4408,0.4815,0.5185227176100451,4.289372370000005,0.13280798173872357,0.0015591802294832454,2.916364744299951e-06,20.78,26.18,17.39,75.51,1.93,12.67,3,0.433884,-0.900969,-0.992887,-0.119059,0,0,78.62,129.02,198.53,766.36,161.86,0.71,0.925,14448648
2009-09-25,Laboral,42.578024138,19.6716,22.7014,9.675,3.0489,5.5297,3.5082,0.3047,0.0,0.6349,42.373,6.0105,0.0,1.3576,0.4642,0.5357515398956884,4.447875861999995,0.141164371097149,0.0,2.946703517487781e-06,20.62,26.39,17.42,76.1,3.26,12.13,4,-0.433884,-0.900969,-0.994788,-0.101962,0,0,77.89,126.64,198.07,703.69,155.81,0.71,2.55,14449375
2009-09-26,Sábado,38.468963844,18.8477,20.1801,9.641,3.0438,3.4124,3.1557,0.2797,0.0,0.6475,39.028,5.4845,0.0,1.9605,0.4829,0.5170672337808753,4.083036155999995,0.14256947554503516,0.0,2.66219323877437e-06,20.64,25.46,17.56,77.54,1.23,11.24,5,-0.974928,-0.222521,-0.996395,-0.084835,0,0,76.98,123.17,195.34,679.77,152.0,0.71,2.875,14450102
2009-09-27,Domingo,35.63590631,15.9579,19.0954,9.6393,2.1713,2.7172,3.6132,0.3578,0.0,0.5966,35.0532,6.5348,0.0,1.3846,0.4552,0.5447548298015589,4.567493689999991,0.1833768430962069,0.0,2.4660112101527188e-06,20.81,26.15,17.53,77.26,2.22,12.66,6,-0.781831,0.62349,-0.997707,-0.067683,0,0,76.09,119.78,192.2,681.34,150.13,0.71,2.65,14450829
2009-09-28,Laboral,41.362356624,20.5471,20.8037,9.6469,2.7191,4.3408,3.3065,0.2351,0.0,0.5553,41.3507,5.8645,0.0006,1.7554,0.4969,0.5031039377809807,4.096843376000004,0.14178350748509322,1.4505943301399256e-05,2.8621386253494086e-06,20.7,25.8,17.5,76.16,1.16,11.55,0,0.0,1.0,-0.998724,-0.050511,0,0,75.38,117.3,189.55,695.63,149.7,0.71,3.725,14451556
2009-09-29,Laboral,42.722900975,23.2962,19.6306,9.6393,3.0744,2.5744,3.3339,0.3564,0.0,0.6522,42.9267,5.6479,0.013,1.4962,0.5427,0.4573051271120306,4.342499024999997,0.1321984198429072,0.00030428645301046293,2.956135094711334e-06,21.12,26.17,17.78,74.5,0.79,11.7,1,0.781831,0.62349,-0.999445,-0.033324,0,0,74.68,116.49,189.11,757.58,153.75,0.71,6.775,14452283
2009-09-30,Laboral,42.867440249,23.7739,20.8705,9.6524,3.0663,3.7821,3.37,0.3486,0.0,0.6511,44.6444,4.3304,0.0259,1.7117,0.5325,0.4674830437860068,4.369759750999997,0.10101839472677678,0.0006041881635469053,2.96598703308169e-06,20.9,25.91,18.17,75.76,2.3,12.14,2,0.974928,-0.222521,-0.99987,-0.016127,0,0,75.74,126.35,190.43,1308.18,199.99,0.71,12.675,14453010
2009-10-01,Laboral,42.797044074,23.8763,20.1194,9.6545,3.0542,2.9975,3.4007,0.361,0.0,0.6515,43.9958,5.0484,0.0042,1.8297,0.5427,0.4573027425345146,4.413255926000008,0.11796141787902116,9.813761886773806e-05,2.9609674006106515e-06,21.25,27.18,17.78,74.8,1.66,12.42,3,0.433884,-0.900969,-0.999999,0.001075,0,0,77.16,145.55,191.31,1785.49,244.33,1.01,8.025,14453737
2009-10-02,Laboral,41.969419427,25.5032,20.482100000000003,9.663,2.9503,3.3673,3.4808,0.4032,0.0,0.6175,45.9853,1.9017,0.0086,1.4074,0.5546,0.44540537954520254,4.501580573000001,0.04531156318013272,0.00020491110235533542,2.903561102438665e-06,21.08,27.0,17.65,75.66,3.26,13.23,4,-0.433884,-0.900969,-0.999833,0.018277,0,0,76.45,167.27,190.87,1526.57,232.53,1.01,15.3,14454464
2009-10-03,Sábado,37.731153463,23.3174,19.197900000000004,9.6607,1.8398,3.1561,3.4907,0.4309,0.0,0.6197,42.5153,1.7595,0.0427,1.9596,0.5484,0.45155273513299926,4.541346537000004,0.046632552639171355,0.001131690819944653,2.610214798476201e-06,21.01,27.29,17.28,75.93,2.86,13.32,5,-0.974928,-0.222521,-0.999371,0.035473,0,0,75.74,174.39,190.87,1357.31,222.05,1.01,4.425000000000001,14455191
2009-10-04,Domingo,34.989252859,17.3853,21.1908,9.6246,3.1336,4.3088,3.4922,0.0411,0.0,0.5905,38.5762,1.4397,0.0082,0.8947,0.4507,0.5493231578019607,4.123747141000003,0.04114692033584472,0.0002343576764283717,2.4204103024795795e-06,20.89,26.56,17.23,76.28,4.89,12.95,6,-0.781831,0.62349,-0.998613,0.052658,0,0,75.03,173.58,191.31,1121.02,203.49,1.01,4.7250000000000005,14455918
2009-10-05,Laboral,41.744492912,25.3673,20.8583,9.6494,2.6231,4.3401,3.5359,0.3594,0.0,0.3504,46.2257,1.0429,0.044,1.2344,0.5488,0.4512273475577438,4.245707088000011,0.02498293612521533,0.001054031248930362,2.8875643631008436e-06,20.94,26.12,17.57,78.01,4.76,11.8,0,0.0,1.0,-0.997559,0.069828,0,0,74.51,174.79,190.87,1027.02,196.52,1.01,6.225,14456645
2009-10-06,Laboral,43.462164002,27.3116,20.394,9.6316,2.6941,3.8127,3.4746,0.404,0.0,0.377,47.7056,1.2766,0.0487,1.2159,0.5725,0.4274969814864502,4.255435998000001,0.02937267458521519,0.001120514845918831,3.006228518018351e-06,21.41,26.36,18.19,77.89,4.91,11.16,1,0.781831,0.62349,-0.99621,0.086977,0,0,74.68,176.83,192.2,1027.02,197.5,1.01,7.75,14457372
2009-10-07,Laboral,43.628770098,24.0965,22.776,9.2987,3.1471,6.0339,3.504,0.3756,0.0,0.4167,46.8724,2.3266,0.02,1.2539,0.5141,0.48591495208267554,4.296329901999998,0.053327196590092614,0.00045841310573448477,3.0176007300821495e-06,21.65,26.77,18.17,78.14,5.3,10.99,2,0.974928,-0.222521,-0.994567,0.104101,0,0,75.38,178.06,194.88,1080.43,202.61,1.01,8.45,14458099
2009-10-08,Laboral,42.967568932,23.2927,24.0026,9.6237,3.1405,7.0029,3.4984,0.4204,0.0,0.3167,47.2952,1.6083,0.0357,1.6646,0.4925,0.5075060471252897,4.2356310680000036,0.03743055611420041,0.0008308592011919136,2.9717190684776203e-06,21.5,26.59,18.26,78.99,3.19,11.98,3,0.433884,-0.900969,-0.992629,0.121193,0,0,75.03,177.24,197.61,1072.99,201.84,1.01,7.65,14458826
2009-10-09,Festivo,39.496477248000005,18.7673,25.5233,9.6435,3.1339,8.5057,3.6085,0.4339,0.0,0.1978,44.2906,0.8069,0.0502,1.3107,0.4237,0.576269005161366,4.240122751999995,0.020429670092688056,0.0012709994282475406,2.731514400756372e-06,21.08,26.43,17.78,79.18,6.64,12.28,4,-0.433884,-0.900969,-0.990397,0.13825,0,0,74.16,175.2,197.15,1005.93,195.53,1.01,2.8000000000000003,14459553
2009-10-10,Sábado,36.659261357,18.0719,23.625700000000002,9.6301,3.1589,6.4923,3.5865,0.4134,0.0,0.3445,41.6975,0.4514,0.0514,1.0939,0.4334,0.5665975178368008,4.344338642999999,0.012313395941181622,0.0014021013544012744,2.535169537311864e-06,20.05,23.37,17.51,83.56,12.24,10.35,5,-0.974928,-0.222521,-0.987873,0.155266,0,0,73.47,171.19,195.34,930.11,187.75,1.01,2.45,14460280
2009-10-11,Domingo,35.127188274,16.7511,23.186999999999998,9.6503,3.1345,6.3872,3.3751,0.2992,0.0,0.3407,39.938,0.4478,0.0596,1.1841,0.4194,0.5805748910811758,4.014911726000002,0.012747960255374238,0.0016966914497996979,2.429096969111487e-06,20.44,24.77,17.76,83.42,7.04,11.06,6,-0.781831,0.62349,-0.985056,0.172236,0,0,73.13,166.11,195.34,848.18,179.43,1.01,2.725,14461007
2009-10-12,Laboral,41.552726623000005,22.219,23.927899999999998,9.7926,3.1083,6.873,3.4182,0.3328,0.0,0.403,46.147,1.1071,0.0223,1.525,0.4815,0.5185147463540425,4.154073376999994,0.02664325761446434,0.0005366675501784435,2.87328799043047e-06,20.71,24.87,18.12,83.14,4.73,11.74,0,0.0,1.0,-0.981947,0.189155,0,0,92.97,159.69,197.61,804.38,182.72,1.01,13.925,14461734
2009-10-13,Laboral,43.011248909,23.2378,24.6048,9.6447,3.1098,7.5351,3.5298,0.3611,0.0,0.4243,47.8427,1.0748,0.0435,1.5475,0.4857,0.5142853559686222,4.3152510909999995,0.02498881170072466,0.0010113633317654657,2.973992386842046e-06,21.45,26.93,17.76,78.26,2.84,12.14,1,0.781831,0.62349,-0.978548,0.206018,0,0,114.08,164.96,203.17,886.16,200.9,1.01,12.9,14462461
2009-10-14,Laboral,43.352040108,23.5531,24.520599999999998,9.6096,3.0912,7.4405,3.5628,0.3939,0.0,0.4226,48.0736,1.2206,0.0411,1.5219,0.4899,0.510063735605405,4.379159891999999,0.028155537708472355,0.0009480522692267851,2.9974055587191423e-06,21.09,25.68,18.04,79.75,2.88,10.87,2,0.974928,-0.222521,-0.97486,0.22282,0,0,114.88,253.68,211.32,1215.19,260.84,1.01,23.85,14463188
2009-10-15,Laboral,42.48295022600001,23.0738,24.215800000000005,9.5418,3.1013,7.0113,3.7097,0.4389,0.0,0.4128,47.2895,1.2774,0.0268,1.4958,0.4879,0.5120756193235286,4.561349773999988,0.030068533216372952,0.000630841310630026,2.9371681336622903e-06,21.1,25.59,18.18,79.06,0.6,12.43,3,0.433884,-0.900969,-0.970882,0.239557,0,0,121.74,272.53,217.27,1572.98,298.87,1.01,12.925,14463915
2009-10-16,Laboral,41.856217277000006,22.3028,24.3327,9.4165,3.1059,7.3726,3.5869,0.4456,0.0,0.4052,46.6355,1.1045,0.0038,1.4422,0.4782,0.5217634634559509,4.437782722999998,0.026387955526189482,9.078699049300139e-05,2.8936918920634196e-06,20.89,25.38,17.64,79.8,1.7,10.63,4,-0.433884,-0.900969,-0.966618,0.256222,0,0,164.96,282.79,218.28,1554.97,320.76,1.01,20.1,14464642
2009-10-17,Sábado,38.553650335,18.7527,23.6733,8.8896,3.1069,7.3107,3.5526,0.3958,0.0,0.4177,42.426,1.6,0.0138,1.0924,0.442,0.5579903832555508,4.366149665,0.04150060982805249,0.0003579427597669527,2.6652379441547605e-06,20.84,25.1,18.27,80.58,3.65,11.18,5,-0.974928,-0.222521,-0.962068,0.272811,0,0,130.83,269.4,218.79,1509.08,297.02,1.01,4.375,14465369
2009-10-18,Domingo,34.921228839,15.9655,23.4485,8.7949,3.1326,7.1778,3.4943,0.4126,0.0,0.4363,39.414,0.8577,0.0262,0.9811,0.4051,0.5949281981021971,4.343171160999999,0.024560991365862858,0.0007502599671045901,2.4140050528490893e-06,20.56,24.41,18.03,81.44,4.42,10.4,6,-0.781831,0.62349,-0.957232,0.28932,0,0,110.43,248.46,222.36,1314.22,265.49,1.01,7.324999999999999,14466096
2009-10-19,Laboral,41.20821007,22.4641,23.171,8.4339,3.125,7.4475,3.3518,0.2853,0.0,0.5275,45.635,1.0528,0.0281,1.287,0.4923,0.5077462473978306,4.164489929999994,0.025548306956589925,0.0006819029497342106,2.8484630018629524e-06,20.9,25.22,18.2,81.9,4.57,11.42,0,0.0,1.0,-0.952114,0.305743,0,0,134.21,232.35,228.09,1168.5,259.43,1.01,10.3,14466823
2009-10-20,Laboral,41.282313622,22.699,23.5203,8.2372,3.1448,7.6606,3.5092,0.2823,0.0,0.6862,46.2194,0.8625,0.0433,1.2785,0.4911,0.5088837154960903,4.4777863779999985,0.020892724373382993,0.0010488753221651983,2.8534419180856468e-06,20.69,24.8,18.16,81.6,3.17,11.09,1,0.781831,0.62349,-0.946714,0.322076,0,0,149.31,234.5,237.23,1136.63,265.44,1.01,10.925,14467550
2009-10-21,Laboral,41.632404144,22.3898,24.365000000000002,9.5347,3.134,7.1096,3.4777,0.4191,0.0,0.6899,46.7547,0.9165,0.064,1.3881,0.4789,0.5211240795043066,4.586695856,0.022014102208221493,0.001537264093100028,2.877495650933418e-06,20.51,24.67,17.87,80.39,2.67,12.12,2,0.974928,-0.222521,-0.941034,0.338313,0,0,143.54,241.66,245.04,1195.74,270.86,1.01,15.425,14468277
2009-10-22,Laboral,41.782550802,20.9964,25.405499999999996,9.93,3.1102,7.831,3.4701,0.3988,0.0,0.6654,46.402,1.4232,0.002,1.5063,0.4525,0.5475087280720657,4.5343491979999975,0.03406206592661824,4.78668717349891e-05,2.887728194836355e-06,20.87,25.66,18.13,79.55,3.44,11.4,3,0.433884,-0.900969,-0.935075,0.35445,0,0,284.76,274.42,250.19,1351.07,358.57,1.01,21.575,14469004
2009-10-23,Laboral,41.293600946000005,20.0916,25.1336,10.2386,3.1092,7.2038,3.5147,0.4434,0.0,0.6239,45.2254,2.0967,0.011,1.4354,0.4443,0.5557408005235996,4.5820990539999915,0.05077542166259301,0.00026638509957958845,2.8537918877690267e-06,20.91,25.3,17.95,79.59,1.83,11.99,4,-0.433884,-0.900969,-0.928839,0.370483,0,0,261.42,278.9,256.04,1405.05,354.56,1.01,17.475,14469731
2009-10-24,Sábado,37.617857962,16.4377,23.811400000000003,9.3543,3.1205,6.8334,3.4568,0.4002,0.0,0.6462,40.2491,2.7345,0.003,0.8596,0.4084,0.5916008059807549,4.503142037999993,0.0726915392886612,7.974935742036336e-05,2.5996314672279204e-06,21.09,26.37,17.67,77.08,1.2,12.03,5,-0.974928,-0.222521,-0.922329,0.386405,0,0,299.61,288.73,259.62,1444.44,378.66,1.01,16.450000000000003,14470458
2009-10-25,Domingo,34.730584558,15.4222,22.234599999999997,8.1252,3.1068,6.5225,3.4383,0.3999,0.0,0.6419,37.6568,2.7602,0.0,1.2064,0.4095,0.5904537825837565,4.480015441999997,0.07947461970847258,0.0,2.3999820718206557e-06,21.12,26.3,17.36,76.77,1.24,12.43,6,-0.781831,0.62349,-0.915546,0.402214,0,0,209.86,288.73,259.02,1481.52,341.43,1.01,4.875,14471185
2009-10-26,Laboral,41.092891464,22.2458,22.8871,9.5068,3.0963,6.0646,3.2777,0.4096,0.0,0.5321,45.1329,1.4839,0.0132,1.2914,0.4929,0.5071045733821669,4.219308536000002,0.03611086850142905,0.00032122344108016944,2.839493102465873e-06,21.0,25.69,18.35,76.89,1.29,13.19,0,0.0,1.0,-0.908492,0.417903,0,0,160.06,271.9,257.23,1240.65,294.33,1.01,3.95,14471911
2009-10-27,Laboral,42.735923063,18.7175,25.368499999999997,10.3044,3.0846,7.6841,3.2427,0.3909,0.0,0.6618,44.0859,4.0432,0.0,1.0978,0.4246,0.5754334152189248,4.2953769369999995,0.09460893108684319,0.0,2.9528772199650125e-06,20.45,24.62,17.89,78.47,3.6,11.84,1,0.781831,0.62349,-0.901169,0.433469,0,0,138.0,256.04,255.45,1090.44,266.87,1.01,1.4,14472638
2009-10-28,Laboral,42.631926115,20.1767,24.9525,10.318,3.0935,7.2541,3.2887,0.3448,0.0,0.6534,45.1291,3.446,0.0,1.6563,0.4471,0.5529137518807156,4.286873885,0.08083144051958582,0.0,2.9455434942046995e-06,21.46,27.12,17.55,76.39,2.14,13.44,2,0.974928,-0.222521,-0.893579,0.448906,0,0,126.35,241.66,253.68,978.49,247.52,1.01,1.15,14473365
2009-10-29,Laboral,42.328983374,21.5907,24.3103,9.7681,3.1083,6.9189,3.4801,0.3963,0.0,0.6386,45.9011,2.3144,0.0173,1.3542,0.4704,0.5296234730758087,4.515016625999996,0.05467648442087528,0.00040870341361957414,2.9244655467161603e-06,21.06,25.5,18.41,78.38,3.15,11.56,3,0.433884,-0.900969,-0.885725,0.46421,0,0,119.23,232.35,251.35,943.06,237.88,1.01,10.45,14474092
